key,chips,raw_first_irq,raw_top_irq,raw_top_share,raw_distinct_irqs,parser_detected_irq,raw_in_bounds,parser_in_bounds,detected_zero,parser_disagrees_with_raw,near_lower_bound,near_upper_bound
Daglish_Ben/Chicken_Song_s.2.dump.parquet,1,0,110132504,0.0005,5622,19656,0,1,0,1,0,0
Daglish_Ben/Chubby_Gristle.1.dump.parquet,1,0,9474128,0.0005,6220,19656,0,1,0,1,0,0
Daglish_Ben/Chubby_Gristle.2.dump.parquet,1,0,19592,0.0035,903,19656,1,1,0,1,0,0
Daglish_Ben/Cobra.1.dump.parquet,1,0,39377,0.0003,9356,19656,0,1,0,1,0,1
Daglish_Ben/Cobra.2.dump.parquet,1,0,39291,0.0236,161,19656,0,1,0,1,0,1
Daglish_Ben/Cobra.3.dump.parquet,1,0,39248,0.5769,7,19656,0,1,0,1,0,1
Daglish_Ben/Cobra.4.dump.parquet,1,0,39248,0.0633,51,19656,0,1,0,1,0,1
Daglish_Ben/Cobra.5.dump.parquet,1,0,39334,0.0816,38,19656,0,1,0,1,0,1
Daglish_Ben/Cobra.6.dump.parquet,1,0,39248,0.4516,10,19656,0,1,0,1,0,1
Daglish_Ben/Cobra.7.dump.parquet,1,0,39248,0.119,39,39312,0,0,0,1,0,1
Daglish_Ben/Cobra.8.dump.parquet,1,0,39248,0.2083,8,19656,0,1,0,1,0,1
Daglish_Ben/Cobra.9.dump.parquet,1,0,39248,0.4839,9,19656,0,1,0,1,0,1
Daglish_Ben/Daglish_01.1.dump.parquet,1,0,56845088,0.0003,5563,19656,0,1,0,1,0,0
Daglish_Ben/Dark_Fusion.1.dump.parquet,1,0,6329168,0.0006,4411,19656,0,1,0,1,0,0
Daglish_Ben/Dark_Fusion.10.dump.parquet,1,0,19592,0.6429,4,19592,1,1,0,0,0,0
Daglish_Ben/Dark_Fusion.2.dump.parquet,1,0,19592,0.1026,18,19656,1,1,0,1,0,0
Daglish_Ben/Dark_Fusion.3.dump.parquet,1,0,19592,0.0503,62,19656,1,1,0,1,0,0
Daglish_Ben/Dark_Fusion.4.dump.parquet,1,0,19592,0.2286,17,19592,1,1,0,0,0,0
Daglish_Ben/Dark_Fusion.5.dump.parquet,1,0,19592,0.0083,256,19656,1,1,0,1,0,0
Daglish_Ben/Dark_Fusion.6.dump.parquet,1,0,19592,0.1509,12,19656,1,1,0,1,0,0
Daglish_Ben/Dark_Fusion.7.dump.parquet,1,0,19592,0.069,41,39312,1,0,0,1,0,0
Daglish_Ben/Dark_Fusion.8.dump.parquet,1,0,19592,0.1231,15,19656,1,1,0,1,0,0
Daglish_Ben/Dark_Fusion.9.dump.parquet,1,0,19592,0.1695,11,19656,1,1,0,1,0,0
Daglish_Ben/DeathScape.1.dump.parquet,1,0,47213648,0.0004,9574,19656,0,1,0,1,0,0
Daglish_Ben/DeathWish_III.1.dump.parquet,1,0,19592,0.0005,7430,19656,1,1,0,1,0,0
Daglish_Ben/DeathWish_III.2.dump.parquet,1,0,19592,0.22,15,19656,1,1,0,1,0,0
Daglish_Ben/DeathWish_III.3.dump.parquet,1,0,19592,0.22,15,19656,1,1,0,1,0,0
Daglish_Ben/DeathWish_III.4.dump.parquet,1,0,19592,0.5238,8,19656,1,1,0,1,0,0
Daglish_Ben/DeathWish_III.5.dump.parquet,1,0,19592,0.5172,4,19592,1,1,0,0,0,0
Daglish_Ben/DeathWish_III.6.dump.parquet,1,0,19592,0.2632,17,19656,1,1,0,1,0,0
Daglish_Ben/DeathWish_III.7.dump.parquet,1,0,19592,0.2239,22,19656,1,1,0,1,0,0
Daglish_Ben/DeathWish_III.8.dump.parquet,1,0,19592,0.1829,17,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.1.dump.parquet,1,0,19592,0.0005,7554,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.10.dump.parquet,1,0,19592,0.1744,12,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.11.dump.parquet,1,0,19592,0.0453,51,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.12.dump.parquet,1,0,19592,0.4545,6,39312,1,0,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.13.dump.parquet,1,0,19592,0.119,48,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.14.dump.parquet,1,0,19592,0.2206,12,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.15.dump.parquet,1,0,117872,0.0495,41,19656,0,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.16.dump.parquet,1,0,19592,0.1351,82,78624,1,0,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.17.dump.parquet,1,0,19592,0.2206,42,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.18.dump.parquet,1,0,19592,0.1143,51,137592,1,0,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.2.dump.parquet,1,0,19592,0.0054,718,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.3.dump.parquet,1,0,137528,0.0165,251,19656,0,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.4.dump.parquet,1,0,0,0.45,4,98280,0,0,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.5.dump.parquet,1,0,19592,0.1786,32,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.6.dump.parquet,1,0,19592,0.1786,32,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.7.dump.parquet,1,0,19592,0.0558,51,19656,1,1,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.8.dump.parquet,1,0,0,0.0629,65,39312,0,0,0,1,0,0
Daglish_Ben/Defenders_of_the_Earth.9.dump.parquet,1,0,19592,0.119,22,19656,1,1,0,1,0,0
Daglish_Ben/Deflektor.1.dump.parquet,1,0,77090768,0.0004,7259,19656,0,1,0,1,0,0
Daglish_Ben/Dogfight_2187.1.dump.parquet,1,0,39334,0.0002,9840,19656,0,1,0,1,0,1
Daglish_Ben/Firelord.1.dump.parquet,1,0,150997328,0.0003,8454,19656,0,1,0,1,0,0
Daglish_Ben/Firelord.2.dump.parquet,1,0,39334,0.0107,388,19656,0,1,0,1,0,1
Daglish_Ben/Flintstones.1.dump.parquet,1,0,19979,0.0023,1336,19656,1,1,0,1,0,0
Daglish_Ben/Flintstones.2.dump.parquet,1,0,42496208,0.0006,8042,19656,0,1,0,1,0,0
Daglish_Ben/Footballer_of_the_Year.1.dump.parquet,1,0,77759072,0.0003,6361,19656,0,1,0,1,0,0
Daglish_Ben/Footballer_of_the_Year.2.dump.parquet,1,0,39334,0.0113,198,19656,0,1,0,1,0,1
Daglish_Ben/Footballer_of_the_Year.3.dump.parquet,1,0,39376,0.0116,201,19656,0,1,0,1,0,1
Daglish_Ben/Footballer_of_the_Year_2.1.dump.parquet,1,0,21736,0.0006,4407,19656,1,1,0,1,0,0
Daglish_Ben/Footballer_of_the_Year_2.2.dump.parquet,1,0,19592,0.0867,132,255528,1,0,0,1,0,0
Daglish_Ben/Footballer_of_the_Year_2.3.dump.parquet,1,0,19592,0.2264,22,19656,1,1,0,1,0,0
Daglish_Ben/Footballer_of_the_Year_2.4.dump.parquet,1,0,19592,0.6087,6,19656,1,1,0,1,0,0
Daglish_Ben/Footballer_of_the_Year_2.5.dump.parquet,1,0,19592,0.2182,26,78624,1,0,0,1,0,0
Daglish_Ben/Footballer_of_the_Year_2.6.dump.parquet,1,0,19592,0.2034,25,19656,1,1,0,1,0,0
Daglish_Ben/Footballer_of_the_Year_2.7.dump.parquet,1,0,19592,0.8235,3,19592,1,1,0,0,0,0
Daglish_Ben/Footballer_of_the_Year_2.8.dump.parquet,1,0,19592,0.8235,3,19592,1,1,0,0,0,0
Daglish_Ben/Footballer_of_the_Year_2.9.dump.parquet,1,0,19592,0.8,3,19592,1,1,0,0,0,0
Daglish_Ben/Future_Knight.1.dump.parquet,1,0,15115400,0.0004,9049,19656,0,1,0,1,0,0
Daglish_Ben/Future_Knight.2.dump.parquet,1,0,19677,0.12,14,19656,1,1,0,1,0,0
Daglish_Ben/Future_Knight.3.dump.parquet,1,0,19635,0.3,9,19656,1,1,0,1,0,0
Daglish_Ben/Future_Knight.4.dump.parquet,1,0,19592,0.0924,31,19656,1,1,0,1,0,0
Daglish_Ben/Future_Knight.5.dump.parquet,1,0,19635,0.1724,18,19656,1,1,0,1,0,0
Daglish_Ben/Future_Knight.6.dump.parquet,1,0,19592,0.3077,9,19656,1,1,0,1,0,0
Daglish_Ben/Future_Knight.7.dump.parquet,1,0,19592,0.2927,8,19656,1,1,0,1,0,0
Daglish_Ben/Future_Knight_II.1.dump.parquet,1,0,133719704,0.0005,6439,19656,0,1,0,1,0,0
Daglish_Ben/Gary_Linekers_Hot_Shot.1.dump.parquet,1,0,5346368,0.0007,3556,19656,0,1,0,1,0,0
Daglish_Ben/Gary_Linekers_Super_Skills.1.dump.parquet,1,0,19592,0.0005,4413,19656,1,1,0,1,0,0
Daglish_Ben/Gary_Linekers_Super_Skills.2.dump.parquet,1,0,19592,0.0125,193,19656,1,1,0,1,0,0
Daglish_Ben/Gary_Linekers_Super_Skills.3.dump.parquet,1,0,19592,0.001,2574,19656,1,1,0,1,0,0
Daglish_Ben/Gauntlet.1.dump.parquet,1,0,7587152,0.0041,900,19656,0,1,0,1,0,0
Daglish_Ben/Gauntlet.2.dump.parquet,1,0,39248,0.0035,1281,19656,0,1,0,1,0,1
Daglish_Ben/Gauntlet.3.dump.parquet,1,0,1454480,0.0121,197,19656,0,1,0,1,0,0
Daglish_Ben/Gauntlet_II.1.dump.parquet,1,0,19592,0.0066,759,39312,1,0,0,1,0,0
Daglish_Ben/Greg_Normans_Ultimate_Golf.1.dump.parquet,1,0,166093136,0.0003,9585,19656,0,1,0,1,0,0
Daglish_Ben/H_A_T_E.1.dump.parquet,1,0,19592,0.0007,4655,19656,1,1,0,1,0,0
Daglish_Ben/H_A_T_E.2.dump.parquet,1,0,19592,0.1829,30,19592,1,1,0,0,0,0
Daglish_Ben/H_A_T_E.3.dump.parquet,1,0,19592,0.0319,158,19656,1,1,0,1,0,0
Daglish_Ben/H_A_T_E.4.dump.parquet,1,0,19592,0.1143,47,19656,1,1,0,1,0,0
Daglish_Ben/H_A_T_E.5.dump.parquet,1,0,19592,0.0252,162,19656,1,1,0,1,0,0
Daglish_Ben/H_A_T_E.6.dump.parquet,1,0,19592,0.1074,32,19656,1,1,0,1,0,0
Daglish_Ben/H_A_T_E.7.dump.parquet,1,0,19592,0.0684,42,19656,1,1,0,1,0,0
Daglish_Ben/H_A_T_E.8.dump.parquet,1,0,19592,0.0579,82,19656,1,1,0,1,0,0
Daglish_Ben/H_A_T_E.9.dump.parquet,1,0,19592,0.5172,4,19592,1,1,0,0,0,0
Daglish_Ben/Hades_Nebula.1.dump.parquet,1,0,51046568,0.0004,4958,19656,0,1,0,1,0,0
Daglish_Ben/Hades_Nebula.10.dump.parquet,1,0,39248,0.1049,30,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.11.dump.parquet,1,0,39248,0.0826,25,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.12.dump.parquet,1,0,39291,0.0373,84,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.13.dump.parquet,1,0,39248,0.325,9,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.14.dump.parquet,1,0,98216,0.0208,104,19656,0,1,0,1,0,0
Daglish_Ben/Hades_Nebula.15.dump.parquet,1,0,39248,0.0917,27,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.16.dump.parquet,1,0,2004848,0.0308,104,19656,0,1,0,1,0,0
Daglish_Ben/Hades_Nebula.17.dump.parquet,1,0,39291,0.0269,122,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.18.dump.parquet,1,0,39248,0.0215,165,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.19.dump.parquet,1,0,39248,0.2099,15,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.2.dump.parquet,1,0,47685392,0.0002,10976,19656,0,1,0,1,0,0
Daglish_Ben/Hades_Nebula.3.dump.parquet,1,0,10299680,0.0015,1204,19656,0,1,0,1,0,0
Daglish_Ben/Hades_Nebula.4.dump.parquet,1,0,39248,0.0947,27,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.5.dump.parquet,1,0,39248,0.09,27,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.6.dump.parquet,1,0,196496,0.087,26,19656,0,1,0,1,0,0
Daglish_Ben/Hades_Nebula.7.dump.parquet,1,0,39248,0.2027,26,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.8.dump.parquet,1,0,39248,0.121,44,19656,0,1,0,1,0,1
Daglish_Ben/Hades_Nebula.9.dump.parquet,1,0,39248,0.0412,55,19656,0,1,0,1,0,1
Daglish_Ben/Harvey_Headbanger.1.dump.parquet,1,0,432368,0.0029,644,19656,0,1,0,1,0,0
Daglish_Ben/Harvey_Headbanger.2.dump.parquet,1,0,39248,0.001,3145,19656,0,1,0,1,0,1
Daglish_Ben/Harvey_Headbanger.3.dump.parquet,1,0,39377,0.0123,183,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.1.dump.parquet,1,0,6329168,0.0009,3204,19656,0,1,0,1,0,0
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.10.dump.parquet,1,0,39248,0.0579,84,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.11.dump.parquet,1,0,39248,0.0573,44,58968,0,0,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.12.dump.parquet,1,0,39291,0.0405,92,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.13.dump.parquet,1,0,39248,0.1048,44,39312,0,0,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.14.dump.parquet,1,0,39248,0.0529,44,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.15.dump.parquet,1,0,39291,0.0987,66,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.16.dump.parquet,1,0,39248,0.137,42,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.17.dump.parquet,1,0,39291,0.1064,64,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.18.dump.parquet,1,0,766520,0.1023,40,19656,0,1,0,1,0,0
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.2.dump.parquet,1,0,39290,0.0404,100,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.3.dump.parquet,1,0,39248,0.1875,29,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.4.dump.parquet,1,0,39248,0.062,104,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.5.dump.parquet,1,0,39248,0.0855,52,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.6.dump.parquet,1,0,39248,0.0602,54,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.7.dump.parquet,1,0,39248,0.0591,64,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.8.dump.parquet,1,0,39248,0.0372,103,19656,0,1,0,1,0,1
Daglish_Ben/He-Man_and_the_Masters_of_the_Universe.9.dump.parquet,1,0,39248,0.1522,65,19656,0,1,0,1,0,1
Daglish_Ben/Heroes_of_the_Lance.1.dump.parquet,1,0,19592,0.0022,1389,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper.1.dump.parquet,1,0,39248,0.3846,5,39248,0,0,0,0,0,1
Daglish_Ben/Jack_the_Nipper.10.dump.parquet,1,0,39291,0.0264,80,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.11.dump.parquet,1,0,39248,0.1364,21,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.12.dump.parquet,1,0,1729664,0.0101,247,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper.13.dump.parquet,1,0,39248,0.1294,20,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.14.dump.parquet,1,0,39248,0.0806,29,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.15.dump.parquet,1,0,13366016,0.0003,5514,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper.16.dump.parquet,1,0,39248,0.2174,11,58968,0,0,0,1,0,1
Daglish_Ben/Jack_the_Nipper.17.dump.parquet,1,0,39248,0.1519,19,58968,0,0,0,1,0,1
Daglish_Ben/Jack_the_Nipper.18.dump.parquet,1,0,39248,0.129,21,58968,0,0,0,1,0,1
Daglish_Ben/Jack_the_Nipper.19.dump.parquet,1,0,58904,0.0036,653,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper.2.dump.parquet,1,0,3990104,0.0355,103,39312,0,0,0,1,0,0
Daglish_Ben/Jack_the_Nipper.20.dump.parquet,1,0,58904,0.0126,203,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper.21.dump.parquet,1,0,58904,0.0267,133,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper.22.dump.parquet,1,0,39248,0.1019,20,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.3.dump.parquet,1,0,39333,0.001,1503,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.4.dump.parquet,1,0,39248,0.0536,44,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.5.dump.parquet,1,0,39291,0.3158,12,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.6.dump.parquet,1,0,39291,0.087,33,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.7.dump.parquet,1,0,39248,0.1471,22,19656,0,1,0,1,0,1
Daglish_Ben/Jack_the_Nipper.8.dump.parquet,1,0,98216,0.1622,23,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper.9.dump.parquet,1,0,13837760,0.0022,986,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.1.dump.parquet,1,0,19592,0.0019,2151,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.10.dump.parquet,1,0,314432,0.0131,217,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.11.dump.parquet,1,0,19592,0.0155,196,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.12.dump.parquet,1,0,19592,0.0112,303,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.13.dump.parquet,1,0,19592,0.0084,429,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.14.dump.parquet,1,0,19592,0.0546,81,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.15.dump.parquet,1,0,0,0.0104,173,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.16.dump.parquet,1,0,19592,0.08,131,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.17.dump.parquet,1,0,19592,0.0816,73,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.18.dump.parquet,1,0,19592,0.0775,65,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.19.dump.parquet,1,0,19592,0.0389,135,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.2.dump.parquet,1,0,19592,0.0019,1691,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.20.dump.parquet,1,0,19592,0.1575,28,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.21.dump.parquet,1,0,19592,0.4348,11,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.22.dump.parquet,1,0,19592,0.1575,28,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.23.dump.parquet,1,0,19592,0.1709,15,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.24.dump.parquet,1,0,19592,0.0737,56,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.25.dump.parquet,1,0,19592,0.0687,89,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.3.dump.parquet,1,0,19592,0.0197,228,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.4.dump.parquet,1,0,19592,0.024,155,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.5.dump.parquet,1,0,157184,0.0326,72,19656,0,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.6.dump.parquet,1,0,19592,0.0157,283,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.7.dump.parquet,1,0,19592,0.0125,293,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.8.dump.parquet,1,0,19592,0.0099,410,19656,1,1,0,1,0,0
Daglish_Ben/Jack_the_Nipper_II.9.dump.parquet,1,0,19592,0.0127,291,19656,1,1,0,1,0,0
Daglish_Ben/Japanese.1.dump.parquet,1,0,26850032,0.0002,12619,19656,0,1,0,1,0,0
Daglish_Ben/Kettle.1.dump.parquet,1,0,95646032,0.0003,8042,19656,0,1,0,1,0,0
Daglish_Ben/Kettle.2.dump.parquet,1,0,136845094,0.0002,8533,19656,0,1,0,1,0,0
Daglish_Ben/Killer-Ring.1.dump.parquet,1,0,210397760,0.0002,10725,19656,0,1,0,1,0,0
Daglish_Ben/Krakout.1.dump.parquet,1,0,66083408,0.0003,8525,19656,0,1,0,1,0,0
Daglish_Ben/Krakout.10.dump.parquet,1,0,39291,0.1,24,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.11.dump.parquet,1,0,39291,0.1,24,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.12.dump.parquet,1,0,39248,0.0412,84,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.13.dump.parquet,1,0,39248,0.1222,29,39312,0,0,0,1,0,1
Daglish_Ben/Krakout.14.dump.parquet,1,0,39248,0.1139,33,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.15.dump.parquet,1,0,39248,0.375,6,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.16.dump.parquet,1,0,39248,0.0417,58,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.17.dump.parquet,1,0,39248,0.1087,22,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.18.dump.parquet,1,0,39248,0.0381,52,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.19.dump.parquet,1,0,39377,0.0583,41,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.2.dump.parquet,1,0,39334,0.0006,3686,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.20.dump.parquet,1,0,39248,0.4545,5,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.21.dump.parquet,1,0,39248,0.0213,135,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.22.dump.parquet,1,0,39291,0.375,9,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.3.dump.parquet,1,0,59793531,0.0007,3677,19656,0,1,0,1,0,0
Daglish_Ben/Krakout.4.dump.parquet,1,0,39248,0.5,4,39248,0,0,0,0,0,1
Daglish_Ben/Krakout.5.dump.parquet,1,0,39248,0.1017,53,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.6.dump.parquet,1,0,235808,0.015,164,19656,0,1,0,1,0,0
Daglish_Ben/Krakout.7.dump.parquet,1,0,39248,0.3636,8,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.8.dump.parquet,1,0,39248,0.3571,8,19656,0,1,0,1,0,1
Daglish_Ben/Krakout.9.dump.parquet,1,0,39248,0.2586,9,39312,0,0,0,1,0,1
Daglish_Ben/L_O_C_O.1.dump.parquet,1,0,1100672,0.0009,1988,176904,0,0,0,1,0,0
Daglish_Ben/L_O_C_O.10.dump.parquet,1,0,0,0.0741,51,19656,0,1,0,1,0,0
Daglish_Ben/L_O_C_O.2.dump.parquet,1,0,963080,0.0008,1988,157248,0,0,0,1,0,0
Daglish_Ben/L_O_C_O.3.dump.parquet,1,0,0,1.0,1,0,0,0,1,0,0,0
Daglish_Ben/L_O_C_O.4.dump.parquet,1,0,0,1.0,1,0,0,0,1,0,0,0
Daglish_Ben/L_O_C_O.5.dump.parquet,1,0,0,1.0,1,0,0,0,1,0,0,0
Daglish_Ben/L_O_C_O.6.dump.parquet,1,0,0,1.0,1,0,0,0,1,0,0,0
Daglish_Ben/L_O_C_O.7.dump.parquet,1,0,0,1.0,1,0,0,0,1,0,0,0
Daglish_Ben/L_O_C_O.8.dump.parquet,1,0,0,0.2581,9,39312,0,0,0,1,0,0
Daglish_Ben/L_O_C_O.9.dump.parquet,1,0,0,0.018,128,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.1.dump.parquet,1,0,286880158,0.0003,15482,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.10.dump.parquet,1,0,25238240,0.0002,12531,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.11.dump.parquet,1,0,123360992,0.0002,11029,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.2.dump.parquet,1,0,271784351,0.0003,14207,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.3.dump.parquet,1,0,78689,0.0002,13081,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.4.dump.parquet,1,0,17709992,0.0002,12330,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.5.dump.parquet,1,0,135921348,0.0003,14888,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.6.dump.parquet,1,0,30270176,0.0002,11930,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.7.dump.parquet,1,0,90653408,0.0002,11977,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.8.dump.parquet,1,0,188776160,0.0002,12690,19656,0,1,0,1,0,0
Daglish_Ben/Last_Ninja.9.dump.parquet,1,0,22813,0.0003,16974,19656,1,1,0,1,0,0
Daglish_Ben/Lunari.1.dump.parquet,1,0,22682960,0.0007,4417,19656,0,1,0,1,0,0
Daglish_Ben/MASK_III_Venom_Strikes_Back.1.dump.parquet,1,0,90594440,0.0003,7262,19656,0,1,0,1,0,0
Daglish_Ben/Mask.1.dump.parquet,1,0,44854928,0.001,2835,19656,0,1,0,1,0,0
Daglish_Ben/Mask_II.1.dump.parquet,1,0,19592,0.0012,2834,19656,1,1,0,1,0,0
Daglish_Ben/Masters_of_the_Universe.1.dump.parquet,1,0,20665,0.0014,3553,19656,1,1,0,1,0,0
Daglish_Ben/Masters_of_the_Universe.2.dump.parquet,1,0,56176784,0.0003,11119,19656,0,1,0,1,0,0
Daglish_Ben/Masters_of_the_Universe.3.dump.parquet,1,0,8845136,0.0022,2096,19656,0,1,0,1,0,0
Daglish_Ben/Masters_of_the_Universe.4.dump.parquet,1,0,20665,0.0111,451,19656,1,1,0,1,0,0
Daglish_Ben/Mickey_Mouse.1.dump.parquet,1,0,19592,0.0006,5070,19656,1,1,0,1,0,0
Daglish_Ben/Mountie_Micks_Death_Ride.1.dump.parquet,1,0,45326672,0.0002,9341,19656,0,1,0,1,0,0
Daglish_Ben/Munsters.1.dump.parquet,1,0,19592,0.0013,4051,19656,1,1,0,1,0,0
Daglish_Ben/Munsters.2.dump.parquet,1,0,19592,0.1615,27,19656,1,1,0,1,0,0
